A2ZWPX8M57V6BQ,B000IKQX44,3.0,1360800000
A1VTIQMM5L2ZK9,B000IKQX44,3.0,1390867200
A23JS9UFZWZKH0,B000IKQX44,3.0,1399507200
A17NBATBHU8GP9,B000IKQX44,4.0,1352851200
A11VIFGR4W70YW,B000IKQX44,4.0,1364601600
AIYEG9VA07EZS,B000IKQX44,3.0,1404691200
A2QEQ5WQG1N4HO,B000IKQX44,4.0,1376092800
A1ITK3REEMXTGO,B000IO3OBK,5.0,1390867200
AJI274VTPS98E,B000IO3OBK,5.0,1393632000
ARRC9IHPZ39U5,B000IO3OBK,5.0,1404864000
A3LOEAFCDUA1W7,B000IO3OBK,5.0,1365120000
A1U11PS71ML0YJ,B000IVUL64,5.0,1207872000
A1ZKTI37TXXR89,B000IVUL64,4.0,1363046400
A33PNAQ33DGBJG,B000IVUL64,5.0,1196726400
A3EOHF2YSVZA9L,B000IX4BLS,1.0,1361491200
A13FDF4FL5UP6P,B000IX4BLS,3.0,1379635200
A35A50LZKY0Q3F,B000IXNFHY,5.0,1379808000
A2WGQC991DXBEA,B000IXNFHY,1.0,1402444800
A1UOTG037037XY,B000IXUOP0,4.0,1278460800
A1U11PS71ML0YJ,B000IXUOP0,5.0,1263168000
A2TXR85WQLE32N,B000IXUOP0,5.0,1249776000
A33PNAQ33DGBJG,B000IXUOP0,5.0,1205280000
A2SFUXVK5RP8VE,B000IXUOP0,5.0,1369699200
A1U11PS71ML0YJ,B000J0Q1KO,5.0,1208476800
A16XRPF40679KG,B000J0Q1KO,5.0,1246492800
A33PNAQ33DGBJG,B000J0Q1KO,4.0,1219363200
AJKWF4W7QD4NS,B000J0Q1KO,5.0,1191456000
ADNPIJY4C1OYU,B000J1B1PI,4.0,1400803200
A29VW1OZ9FFLTQ,B000J1B1PI,5.0,1401753600
A1U11PS71ML0YJ,B000J1B1PI,5.0,1209427200
AL5TQX7VV6BJ5,B000J1B1PI,5.0,1404000000
A33PNAQ33DGBJG,B000J1B1PI,5.0,1218672000
A1VYWOLFR6Q8EK,B000J1B1PI,5.0,1362614400
AMXJDVI60YD39,B000J3AGZW,5.0,1397520000
A241MUOZIJK9MF,B000J46A6K,5.0,1388275200
A2YMPFOTTUE7FV,B000J46A6K,5.0,1381449600
A1AX4PPAR8B39O,B000J46A6K,5.0,1378252800
A2VS4DCHXJH3WS,B000JEX6E4,1.0,1364688000
ATAIWJS7UAV4R,B000JEX6E4,5.0,1383782400
A2GHUBMHT0VCGJ,B000JEX6G2,4.0,1368144000
A360DPC534SN3C,B000JEZBNI,4.0,1385251200
AQP1VPK16SVWM,B000JEZBNI,2.0,1180915200
A20EEWWSFMZ1PN,B000JIJMBQ,2.0,967248000
A25GAS44MY1ARA,B000JIJMBQ,1.0,1371081600
AJ63GXTEJN23S,B000JIJMBQ,5.0,1290297600
A18LMALYBY616Y,B000JIJVAI,1.0,1376524800
A6VXZ1EEPRTLV,B000JIJVAI,3.0,1355875200
A14OJS0VWMOSWO,B000JLO2ZO,5.0,1207267200
AO2DZ7WIPM74U,B000JLO2ZO,5.0,1365206400
A2P6JDD13PPMTG,B000JO7GWC,4.0,1328572800
ANAYSRE3LX8GZ,B000JO7GWC,3.0,1199318400
A2F7CCPK4QL359,B000JO9JHW,5.0,1187395200
A2BHEPYIDR182L,B000JO9JHW,5.0,1359590400
A1U11PS71ML0YJ,B000JO9JHW,5.0,1206230400
A2HVL790PBWYTU,B000JO9JHW,5.0,1322784000
A3UDYY6L2NH3JS,B000JO9JHW,5.0,1251936000
AO3ZVS2A1SZ3Y,B000JO9JHW,5.0,1205020800
A3MD4IPLUUBQ38,B000JO9JHW,4.0,1371254400
A1ER5AYS3FQ9O3,B000JO9JHW,5.0,1181779200
A356RFKNIG043B,B000JO9JHW,5.0,1266192000
A2NUHWMHA9XNKV,B000JO9JHW,5.0,1296777600
A8LL0UL6IQRZP,B000JO9JHW,5.0,1311897600
A25KKXUQQ0OLWB,B000JO9JHW,5.0,1213228800
A2DAHERP7HYJGO,B000JO9JHW,5.0,1242604800
A3PPXVR5J6U2JD,B000JO9JHW,5.0,1209254400
A1TW9ZGRDQQZ2Y,B000JO9JHW,5.0,1181606400
AJKWF4W7QD4NS,B000JO9JHW,5.0,1232236800
A2TXA58UT6ICFR,B000JO9JHW,4.0,1404086400
A1QGMIQD8ZYDS8,B000JO9JHW,3.0,1369699200
A2T05OQ5STEGDZ,B000JO9JHW,5.0,1358553600
A3LBFWWQGQYV48,B000JO9JHW,5.0,1384992000
A9V8Z0OL8I16P,B000JO9JHW,5.0,1364169600
A1S4NMO34CBCMJ,B000JO9JHW,5.0,1238976000
A1KMG1AIUS00DC,B000JO9JHW,5.0,1231632000
A96JD9312DHWC,B000JO9JHW,5.0,1281398400
A6VXZ1EEPRTLV,B000JO9JHW,5.0,1261008000
A2QD4TPD0K4MOI,B000JO9JHW,5.0,1398211200
A18758S1PUYIDT,B000JO9JHW,5.0,1190505600
AQP1VPK16SVWM,B000JO9JHW,4.0,1192233600
A1LPKQWRHTAHQN,B000JQYE4I,5.0,1361232000
A1PGC1GEBY9CZU,B000JQYE4I,4.0,1396569600
A3AKXU5NXR95ZT,B000JQYE4I,5.0,1375574400
AJKWF4W7QD4NS,B000JQYE4I,5.0,1166140800
A2I2KMAA9CZB5F,B000JQYE4I,5.0,1400976000
AQP1VPK16SVWM,B000JQYE4I,5.0,1183680000
A3P1EB052N9Y90,B000JWJYJW,1.0,1375574400
A3EF7PUYTF057Z,B000K7E0H2,4.0,1370563200
A3SVDGKBTH0XKF,B000KBGIXM,1.0,1363996800
A20EEWWSFMZ1PN,B000KBGIYG,5.0,1356220800
AGEIT17HENDIS,B000KE5JDO,4.0,1194652800
A3UDYY6L2NH3JS,B000KE5JDO,5.0,1315180800
AO5CB7P96U58X,B000KE5JDO,2.0,1394150400
A12P9KAAW8D9XW,B000KNU26O,4.0,1389398400
A1V3TRGWOMA8LC,B000LVIIUC,5.0,1317859200
A1ER6IYOMM8VCT,B000LVIIUC,5.0,1192579200
AD39QGHGWAOPQ,B000LVIIUC,4.0,1188691200
AJKWF4W7QD4NS,B000LVIIUC,5.0,1181001600
AER15RIMV8E6D,B000LVIIUC,4.0,1236902400
A19HCQSC5FVOXW,B000LVIIUC,5.0,1190937600
AJKWF4W7QD4NS,B000LVKG2A,4.0,1210723200
A2R6RA8FRBS608,B000M3DD8G,4.0,1245283200
A2RA00FYVEBBLV,B000M4WK66,4.0,1369008000
ABWHLZFEM5SZY,B000MANRXA,5.0,1386892800
A2L0G56BNOTX6S,B000MMX5E4,4.0,1379635200
A24H8T8P1J1O0,B000MMX5E4,5.0,1373328000
A3EDIPCXT15C3T,B000MMX5E4,5.0,1378771200
A3IP8SKF2GBNCW,B000MMX5E4,5.0,1389139200
A23JS9UFZWZKH0,B000MMX5E4,4.0,1377129600
A2K62IHNYD9CBR,B000MMX5E4,5.0,1401580800
A351QGZ5S8PTBL,B000MMX5E4,5.0,1391040000
A26RKIQHBBR8OP,B000MMX5E4,5.0,1396828800
A2PLQBS4SHFWC9,B000MMX5E4,5.0,1392163200
A1POFVVXUZR3IQ,B000MMX5E4,5.0,1326412800
A1GGOC9PVDXW7Z,B000MN069K,4.0,1372032000
A3UDYY6L2NH3JS,B000MN069K,5.0,1316476800
A20EEWWSFMZ1PN,B000MN4YR0,5.0,975456000
A3SVDGKBTH0XKF,B000MN4YR0,1.0,1356652800
A20EEWWSFMZ1PN,B000MN6XQK,5.0,975456000
ASJE1XJY3EIN2,B000MN6XQK,1.0,1382227200
A1LI5M7UMUHGRC,B000MN6XQK,5.0,1360454400
AEWAQ2Z2U4MG1,B000MPGI68,3.0,1361923200
A32ZOSZVX052IJ,B000MPGI68,5.0,1370390400
A1S23DO741NAPV,B000MPGI68,5.0,1399420800
A2BFIYZYNK54QX,B000MPGI68,3.0,1183507200
A2QWF2BJ2FM4R2,B000MPGI68,3.0,1217289600
A2I6MHMAZZDCRX,B000MPGI68,3.0,1196726400
A331OF34UX4Y1K,B000MPGI68,2.0,1212364800
ATECU14VUIOJ0,B000MPGI68,3.0,1198281600
A18LOJ4C0B5JRM,B000MPGI68,5.0,1381708800
AER15RIMV8E6D,B000MPGI68,4.0,1218067200
A95UXOAOBLBXS,B000MPGI68,5.0,1396656000
A2U5WUR3YCVOLI,B000MPGI68,5.0,1363219200
A2P53J3PA5TH2O,B000MPGI68,5.0,1333411200
A33LMH8SBNUA76,B000MPGI68,2.0,1193788800
AP3B615GM191G,B000MPGI68,5.0,1243814400
A1H3D8N4ELKTE2,B000MPRA10,1.0,1399939200
A3RPLCEFOTTVO6,B000MRBLF4,5.0,1404604800
A3RPLCEFOTTVO6,B000MRBLG8,5.0,1404604800
A1Y3V6WR3EP9W3,B000MVDOK0,5.0,1387065600
A2DAHERP7HYJGO,B000MVI8HO,5.0,1244332800
A331OF34UX4Y1K,B000MVI8HO,4.0,1376784000
A16XRPF40679KG,B000MVI8HO,3.0,1290297600
A16JX9D1DGPFCP,B000MVIATA,5.0,1388707200
A1KFWSYZIOBI3Y,B000MVIAUY,3.0,1193011200
A1LPKQWRHTAHQN,B000MVIAUY,5.0,1362614400
A3UDYY6L2NH3JS,B000MVIAUY,5.0,1322352000
A1TW9ZGRDQQZ2Y,B000MVIAUY,5.0,1207008000
A4GQJPB7QQ141,B000MVIAUY,5.0,1404086400
ABWHLZFEM5SZY,B000MVIAUY,5.0,1396396800
A16QODENBJVUI1,B000MVIAUY,4.0,1247356800
A18758S1PUYIDT,B000MVIAUY,5.0,1194393600
AQP1VPK16SVWM,B000MVIAUY,4.0,1189814400
A2PV6GK1HV54Y9,B000MVN8GK,3.0,1214179200
A1O1HWFO5Q9PJ0,B000MVN8GK,5.0,1392681600
A37IRE9GZ0CZ7I,B000MVN8GK,5.0,1390867200
A2N61X08FM8WCT,B000MVN8GK,3.0,1401926400
ADDBSMV0PUH74,B000MVN8GK,5.0,1401753600
AM8NF53VKNB3H,B000MVN8GK,5.0,1392508800
A3L577V8TY26GN,B000MVN8GK,3.0,1312934400
A342CAVHO0T0PC,B000MVN8GK,5.0,1403568000
A2NK14AA7IJETL,B000MVN8GK,2.0,1394409600
A3NFIJUVEAJGP,B000MVN8GK,3.0,1391990400
A2HVL790PBWYTU,B000MVN8GK,4.0,1195603200
A2A6NH6DPE0VXR,B000MVN8GK,4.0,1181347200
A34F63HIUSB535,B000MVN8GK,5.0,1398470400
A2EIIWDEJEQ1CL,B000MVN8GK,4.0,1403222400
A3L2OVQHWYBU3O,B000MVN8GK,5.0,1378771200
A2DQ2KFLIMHKWT,B000MVN8GK,5.0,1395705600
AN6NGSXZXMZZ9,B000MVN8GK,5.0,1393372800
A2I6MHMAZZDCRX,B000MVN8GK,4.0,1193097600
AKXAES0GO4WFJ,B000MVN8GK,5.0,1392595200
AJUT5IQDSDU6J,B000MVN8GK,5.0,1358899200
A1U2EA59VYHYXU,B000MVN8GK,5.0,1391299200
A3H05Y9Z8IAGP7,B000MVN8GK,5.0,1394755200
A1F75QQEQ00OLD,B000MVN8GK,5.0,1395705600
A16QODENBJVUI1,B000MVN8GK,5.0,1179792000
A1D696068E7EOU,B000MVN8GK,4.0,1403740800
AMXJDVI60YD39,B000MVN8GK,5.0,1394064000
A1ZIT4JXTJCCNX,B000MVN8GK,5.0,1394409600
A25UY4LWS491C4,B000MVN8GK,5.0,1389657600
AT765ZH0OCYKF,B000MVN8GK,4.0,1397347200
A1O1HWFO5Q9PJ0,B000MVN8HE,4.0,1398124800
A20EEWWSFMZ1PN,B000MVN8HE,5.0,1402185600
A13N5BCT0EPLFE,B000MVN8HE,4.0,1395273600
A1KR00LVURBZTA,B000MVN8HE,5.0,1394928000
A1KIQ4P4ZW3ALF,B000MVN8HE,1.0,1399680000
A2HVL790PBWYTU,B000MVN8HE,5.0,1404691200
A3L2OVQHWYBU3O,B000MVN8HE,5.0,1394755200
A2DQ2KFLIMHKWT,B000MVN8HE,5.0,1395100800
AKXAES0GO4WFJ,B000MVN8HE,5.0,1396051200
A2EBHVSUECXI3I,B000MVN8HE,3.0,1396137600
A3QLAOOTFEHCJI,B000MVN8HE,4.0,1396915200
A10HZVT7ZQEOP1,B000MVN8HE,5.0,1404691200
A15LVDSJFQEPDH,B000MVN8HE,5.0,1404518400
AMXJDVI60YD39,B000MVN8HE,5.0,1395187200
A1THSBWV04YAIK,B000MVN8HE,5.0,1400284800
ASF2Z8OJR0TP3,B000MVN8HE,2.0,1394755200
A25UY4LWS491C4,B000MVN8HE,5.0,1395532800
AV6QDP8Q0ONK4,B000MVN8HE,3.0,1395619200
A1XT8AJB7S9JJG,B000MVN8HE,4.0,1395964800
A1KMG1AIUS00DC,B000MVRNG6,3.0,1247270400
AJNIACIPB2I5P,B000N8M43U,4.0,1402444800
AIMR915K4YCN,B000N8M43U,4.0,1390003200
A22K5CUTUGJMAA,B000N8M43U,4.0,1356739200
A18LMALYBY616Y,B000N8M43U,3.0,1362787200
A2EDZH51XHFA9B,B000N8M43U,5.0,1364169600
ADSWHY3431SD7,B000N8M43U,5.0,1401926400
A1XMHK9HN5MW2H,B000N8M43U,5.0,1344297600
ATDNMB4EB7ZY4,B000NHRTAO,2.0,1214784000
A2B9W1KRWF3NAP,B000NHRTAO,4.0,1380499200
A356RFKNIG043B,B000NHRTAO,3.0,1194134400
A2QWF2BJ2FM4R2,B000NHRTAO,3.0,1192320000
A27DSB3LM9YKAG,B000NPM1JA,5.0,1366848000
A3956O40ZZYFMY,B000NS0DMY,1.0,1373414400
A1K2ZXT12U5RQK,B000NS0VVW,3.0,1355529600
A1I1U2M5KSPY1R,B000O3Q2RI,1.0,1397692800
ANCOMAI0I7LVG,B000OC2T4Y,5.0,1207526400
A2S8H7X9HBJJEL,B000OC2T4Y,5.0,1357948800
AW3VZ5O895LRK,B000OC2T4Y,5.0,1250467200
AM8NF53VKNB3H,B000OC2T4Y,1.0,1397692800
A95880RI1T8JN,B000OC2T4Y,5.0,1398297600
A3GJ6CFWN47N0U,B000OC2T4Y,5.0,1256601600
A3LH77PBDFEO3F,B000OC2T4Y,5.0,1200009600
A3A4WQL80WOTMH,B000OC2T4Y,1.0,1300579200
A19CXQPHO9E5ZT,B000OC2T4Y,5.0,1369785600
A3KWLE7H7QYUOJ,B000OC2T4Y,2.0,1365206400
AN6NGSXZXMZZ9,B000OC2T4Y,5.0,1402272000
A30CV4T4I9Y89P,B000OC2T4Y,4.0,1362441600
ABLBRUT8DALNN,B000OC2T4Y,4.0,1362009600
A18758S1PUYIDT,B000OC2T4Y,5.0,1233446400
ANXY818QKOH8J,B000OC2T4Y,2.0,1359244800
A2O10027PWW2TZ,B000OC3FZQ,1.0,1199059200
A1ZU55TM45Y2R8,B000OC3FZQ,2.0,1245974400
AD39QGHGWAOPQ,B000OC3FZQ,5.0,1219190400
AJKWF4W7QD4NS,B000OC3FZQ,5.0,1212796800
A1F93NA8HQ47IU,B000OC3FZQ,5.0,1229644800
AA91J3AZDZIIG,B000OFME82,3.0,1397779200
A1LYOBSJUVIXA,B000OFME82,5.0,1360454400
A356RFKNIG043B,B000OFME82,3.0,1194134400
A2QWF2BJ2FM4R2,B000OFME82,2.0,1206316800
ANAYSRE3LX8GZ,B000OFME82,4.0,1270080000
A1ER6IYOMM8VCT,B000OFME82,4.0,1186963200
A16QODENBJVUI1,B000OFME82,3.0,1186272000
